npi,name,city,state,zip5,lat,lon
1982952644,GARRISON DRUG,GARRISON,MN,56450,46.23147,-93.83415
1629014014,LONGBELLA DRUG INC,MOTLEY,MN,56466,46.40923,-94.63597
1609108141,SEIP DRUG LLC,MENAHGA,MN,56464,46.7633,-95.10477
1578034575,BRAINERD MEDICAL CENTER INC,PEQUOT LAKES,MN,56472,46.57402,-94.35565
1033680046,BRAINERD MEDICAL CENTER INC,PINE RIVER,MN,56474,46.71985,-94.40297
1275682007,LAKES AREA PHARMACY,PEQUOT LAKES,MN,56472,46.57402,-94.35565
1932140837,LAKEWOOD HEALTH SYSTEM,STAPLES,MN,56479,46.44004,-94.79023
1679347348,LAKEWOOD HEALTH SYSTEM,STAPLES,MN,56479,46.44004,-94.79023
1396519906,LAKEWOOD HEALTH SYSTEM,PILLAGER,MN,56473,46.36069,-94.48958
1508630112,LAKEWOOD HEALTH SYSTEM,STAPLES,MN,56479,46.44004,-94.79023
1063571446,LONGBELLA DRUG INC,STAPLES,MN,56479,46.44004,-94.79023
1750322186,LONGBELLA DRUG INC,STAPLES,MN,56479,46.44004,-94.79023
1134224082,LONGBELLA DRUG INC,PILLAGER,MN,56473,46.36069,-94.48958
1518007988,MICHAEL L VETTEL,PARK RAPIDS,MN,56470,47.02292,-95.09814
1104068014,SEIP DRUG LLC,PARK RAPIDS,MN,56470,47.02292,-95.09814
1265378525,ST MARY'S INNOVIS HEALTH,PARK RAPIDS,MN,56470,47.02292,-95.09814
1780915397,WALGREEN CO,PARK RAPIDS,MN,56470,47.02292,-95.09814
1265565394,WALMART INC.,PARK RAPIDS,MN,56470,47.02292,-95.09814
1629696349,"ZKR INVESTMENTS,LTD",PINE RIVER,MN,56474,46.71985,-94.40297
1922146836,MERTENS DRUG INC,WADENA,MN,56482,46.46532,-95.14279
1164476396,PAMIDA STORES OPERATING CO LLC,WADENA,MN,56482,46.46532,-95.14279
1770594558,SCHWARTZWALD DRUG INC.,WADENA,MN,56482,46.46532,-95.14279
1093923914,SEIP DRUG LLC,WADENA,MN,56482,46.46532,-95.14279
1558403469,TRI COUNTY HOSPITAL,WADENA,MN,56482,46.46532,-95.14279
1902961048,WALMART INC.,WADENA,MN,56482,46.46532,-95.14279
1356619415,GRAND ST PAUL CVS LLC,DETROIT LAKES,MN,56501,46.84061,-95.80915
1669413092,PRESCRIPTION SHOPPE IIOF DETROIT LAKES MN,DETROIT LAKES,MN,56501,46.84061,-95.80915
1568789121,SANFORD MEDICAL CENTER FARGO,DETROIT LAKES,MN,56501,46.84061,-95.80915
1548398803,SEIP DRUG LLC,DETROIT LAKES,MN,56501,46.84061,-95.80915
1730110115,ST MARY'S INNOVIS HEALTH,DETROIT LAKES,MN,56501,46.84061,-95.80915
1528085917,WALMART INC.,DETROIT LAKES,MN,56501,46.84061,-95.80915
1730147992,BARNESVILLE DRUG & HARDWARE INC,BARNESVILLE,MN,56514,46.6481,-96.43137
1083726087,ROSENAU INC,ADA,MN,56510,47.36034,-96.5254
1144424177,SEIP DRUG LLC,BATTLE LAKE,MN,56515,46.28824,-95.70826
1083625594,GCR INC,BRECKENRIDGE,MN,56520,46.28543,-96.50478
1043512031,"GRAND ST. PAUL CVS, L.L.C.",DILWORTH,MN,56529,46.87655,-96.6895
1356368724,WALMART INC.,DILWORTH,MN,56529,46.87655,-96.6895
1306536651,FERGUS APOTHECARY INC,FERGUS FALLS,MN,56537,46.27602,-96.0904
1679526115,SHOPKO STORES OPERATING CO LLC,FERGUS FALLS,MN,56537,46.27602,-96.0904
1447292016,TRUMM DRUG INC,ELBOW LAKE,MN,56531,45.98789,-95.98588
1720222573,WALGREEN CO,FERGUS FALLS,MN,56537,46.27602,-96.0904
1194742684,WALMART INC.,FERGUS FALLS,MN,56537,46.27602,-96.0904
1942221999,FOSSTON PHARMACY & GIFTS INC,FOSSTON,MN,56542,47.55566,-95.73003
1619811825,GRX HOLDINGS LLC,HAWLEY,MN,56549,46.84847,-96.31024
1689095952,NUDAK VENTURES LLC,HAWLEY,MN,56549,46.84847,-96.31024
1023563731,PALUBICKI'S INC.,FOSSTON,MN,56542,47.55566,-95.73003
1245368448,SEIP DRUG LLC,FRAZEE,MN,56544,46.75762,-95.59377
1023720901,"VALLEY MARKETS, INCORPORATED",FOSSTON,MN,56542,47.55566,-95.73003
1861598047,WAHL DRUG INC,HAWLEY,MN,56549,46.84847,-96.31024
1992833198,SEIP DRUG LLC,HENNING,MN,56551,46.31819,-95.44552
1043232721,GRAND ST PAUL CVS LLC,MOORHEAD,MN,56560,46.84226,-96.73561
1548231459,HAGEL-BOYD PHARMACY INC,MOORHEAD,MN,56560,46.84226,-96.73561
1215063409,MEDICAL PHARMACY MOORHEAD INC,MOORHEAD,MN,56560,46.84226,-96.73561
1457747164,MEDICAL PHARMACY MOORHEAD INC,MOORHEAD,MN,56560,46.84226,-96.73561
1760675755,SEIP DRUG LLC,MOORHEAD,MN,56560,46.84226,-96.73561
1184752388,SEIP DRUG LLC,NEW YORK MILLS,MN,56567,46.54688,-95.36728
1144246430,USDRUGS COM INC,MOORHEAD,MN,56560,46.84226,-96.73561
1235469826,WALGREEN CO,MOORHEAD,MN,56560,46.84226,-96.73561
1962415091,WALGREEN CO,MOORHEAD,MN,56560,46.84226,-96.73561
1558473546,EAST OTTERTAIL PHARMACY,PERHAM,MN,56573,46.61556,-95.55123
1467510586,PELICAN DRUG INC,PELICAN RAPIDS,MN,56572,46.60306,-96.08207
1326353160,SEIP DRUG LLC,OTTERTAIL,MN,56571,46.43786,-95.54191
1023063757,SHOPKO STORES OPERATING CO LLC,PERHAM,MN,56573,46.61556,-95.55123
1780761262,TWIN VALLEY PHARMACY,TWIN VALLEY,MN,56584,47.22952,-96.22904
1346757457,TWIN VALLEY PHARMACY LLC,ULEN,MN,56585,47.09213,-96.24571
1467902536,"TWIN VALLEY PHARMACY, LLC",TWIN VALLEY,MN,56584,47.22952,-96.22904
1538271531,ASSOCIATED DRUG INC,BEMIDJI,MN,56601,47.51242,-94.85697
1700149069,BRIAN W TRUAX,BEMIDJI,MN,56601,47.51242,-94.85697
1467458323,CHERNUGAL INC,BEMIDJI,MN,56601,47.51242,-94.85697
1841212529,GRAND ST PAUL CVS LLC,BEMIDJI,MN,56601,47.51242,-94.85697
1679949028,GRAND ST. PAUL CVS LLC,BEMIDJI,MN,56601,47.51242,-94.85697
1184723611,IVERSON CORNER DRUG INC,BEMIDJI,MN,56601,47.51242,-94.85697
1497296115,MEDSAVE FAMILY PHARMACY,BEMIDJI,MN,56601,47.51242,-94.85697
1992758858,PAMIDA STORES OPERATING CO LLC,BEMIDJI,MN,56601,47.51242,-94.85697
1184728743,SANFORD HEALTH OF NORTHERN MINNESOTA,BEMIDJI,MN,56601,47.51242,-94.85697
1083933824,SANFORD HEALTH OF NORTHERN MINNESOTA,BEMIDJI,MN,56601,47.51242,-94.85697
1477042372,SANFORD HEALTH OF NORTHERN MINNESOTA,BEMIDJI,MN,56601,47.51242,-94.85697
1023610797,"TRUAX PATIENT SERVICES, LLC",BEMIDJI,MN,56601,47.51242,-94.85697
1740295971,WALGREEN CO,BEMIDJI,MN,56601,47.51242,-94.85697
1992722391,WALMART INC.,BEMIDJI,MN,56601,47.51242,-94.85697
1487797544,NORTHERN ITASCA HOSPITAL DISTRICT,BIGFORK,MN,56628,47.68668,-93.59346
1659315711,NORTHERN ITASCA HOSPITAL DISTRICT,BIGFORK,MN,56628,47.68668,-93.59346
1447255385,SMN INC,BAUDETTE,MN,56623,48.60057,-94.56999
1720023252,MOON'S PHARMACY,BLACKDUCK,MN,56630,47.75703,-94.49914
1073166674,SANFORD HEALTH OF NORTHERN MINNESOTA,BLACKDUCK,MN,56630,47.75703,-94.49914
1982166765,SANFORD HEALTH OF NORTHERN MINNESOTA,BLACKDUCK,MN,56630,47.75703,-94.49914
1073657011,TAM OF BLACKDUCK PA,BLACKDUCK,MN,56630,47.75703,-94.49914
1801438361,"THE DULUTH CLINIC, LTD.",DEER RIVER,MN,56636,47.40863,-93.90401
1366554362,INTERNATIONAL DRUG INC,INTERNATIONAL FALLS,MN,56649,48.53442,-93.13185
1275284374,INTERNATIONAL FALLS MEMORIAL HOSPITAL ASSOCIATION,INTERNATIONAL FALLS,MN,56649,48.53442,-93.13185
1245346659,"THE DULUTH CLINIC, LTD",INTERNATIONAL FALLS,MN,56649,48.53442,-93.13185
1861534646,LITTLEFORK MUNICIPAL HOSPITAL,LITTLEFORK,MN,56653,48.2607,-93.49868
1669574091,DAKOTA CLINIC TRF PHARMACY,THIEF RIVER FALLS,MN,56701,48.12209,-96.19247
1346423373,SANFORD HEALTH NETWORK NORTH,THIEF RIVER FALLS,MN,56701,48.12209,-96.19247
1477626786,VALLEY MARKETS INC,THIEF RIVER FALLS,MN,56701,48.12209,-96.19247
1437176831,WALMART INC.,THIEF RIVER FALLS,MN,56701,48.12209,-96.19247
1700813086,B & C OF CROOKSTON INC,CROOKSTON,MN,56716,47.7454,-96.55255
1083763650,RIVERVIEW HEALTHCARE ASSOCIATION,CROOKSTON,MN,56716,47.7454,-96.55255
1396818126,VALLEY MARKETS INC,CROOKSTON,MN,56716,47.7454,-96.55255
1649477852,WALMART INC.,CROOKSTON,MN,56716,47.7454,-96.55255
1184786782,ANDERSON PHARMACY,HALLOCK,MN,56728,48.79182,-96.99731
1619467651,KITTSON MEMORIAL HOSPITAL ASSOCIATION,HALLOCK,MN,56728,48.79182,-96.99731
1386787729,"MATTSON PHARMACY, INC",GREENBUSH,MN,56726,48.74709,-96.23095
1376848333,NOVACEK HEALTHMART PHARMACY LLC,GREENBUSH,MN,56726,48.74709,-96.23095
1447203799,SHOPKO STORES OPERATING CO LLC,EAST GRAND FORKS,MN,56721,47.97356,-96.94394
1649215849,VALLEY MARKETS INC,EAST GRAND FORKS,MN,56721,47.97356,-96.94394
1184383622,WALGREEN CO,EAST GRAND FORKS,MN,56721,47.97356,-96.94394
1346383908,"MATTSON PHARMACY, INC",ROSEAU,MN,56751,48.81137,-95.73291
1063466548,SHOPKO STORES OPERATING CO LLC,ROSEAU,MN,56751,48.81137,-95.73291
1245339993,"DENNIS J THOMSON, INC.",WARROAD,MN,56763,48.80886,-95.35636
1871508481,WARREN PHARMACY INC,WARREN,MN,56762,48.16876,-96.73961
1932122918,WARROAD HERITAGE INC,WARROAD,MN,56763,48.80886,-95.35636
1497684906,CVS PHARMACY INC,BROOKINGS,SD,57006,44.31526,-96.79634
1255420873,SANFORD HEALTH NETWORK,BERESFORD,SD,57004,43.07769,-96.79149
1700975323,SANFORD MEDICAL CENTER,BRANDON,SD,57005,43.59263,-96.58601
1437248051,SANFORD MEDICAL CENTER,BROOKINGS,SD,57006,44.31526,-96.79634
1114944386,WALMART INC.,BROOKINGS,SD,57006,44.31526,-96.79634
1033437223,WULLSTEIN PHARMACY INC.,BRANDON,SD,57005,43.59263,-96.58601
1649372111,ANDERSON PHARMACY INC,CANTON,SD,57013,43.28311,-96.62
1518062629,PIONEER MEMORIAL HOSPITAL AND HEALTH SERVICES,CENTERVILLE,SD,57014,43.11301,-96.95273
1619066230,SANFORD HEALTH NETWORK,CANTON,SD,57013,43.28311,-96.62
1306911599,KEVIN GLENN WURTZ,ELK POINT,SD,57025,42.72733,-96.69199
1811141815,MAIN STREET PHARMACY I CORP,FREEMAN,SD,57029,43.33754,-97.48028
1104257658,MAIN STREET PHARMACY I CORP,MARION,SD,57043,43.41623,-97.31155
1447624846,SANFORD HEALTH NETWORK,ELK POINT,SD,57025,42.72733,-96.69199
1437340080,SANFORD MEDICAL CENTER,FLANDREAU,SD,57028,44.0604,-96.60564
1538258157,SANFORD MEDICAL CENTER,DELL RAPIDS,SD,57022,43.84539,-96.72324
1417304544,SHOPKO STORES OPERATING CO LLC,DELL RAPIDS,SD,57022,43.84539,-96.72324
1831125558,UECKER PHARMACIES INC,FREEMAN,SD,57029,43.33754,-97.48028
1922043066,WOLLMANS OF VERMILLION,VERMILLION,SD,57069,42.83957,-96.97314
1518083138,"ACCUPAX, INC",HARTFORD,SD,57033,43.61913,-96.95759
1922041680,HARTFORD PHARMACY LLC,HARTFORD,SD,57033,43.61913,-96.95759
1730828237,SANFORD MEDICAL CENTER,HARRISBURG,SD,57032,43.42188,-96.6869
1669562666,SANFORD MEDICAL CENTER,LENNOX,SD,57039,43.33696,-96.86951
1447450994,"YOUR DAILY DOSE, INC.",HARRISBURG,SD,57032,43.42188,-96.6869
1205010204,DUNES FAMILY PHARMACY INC,DAKOTA DUNES,SD,57049,42.52476,-96.50721
1376602748,QUEENA M GETSKOW,MARION,SD,57043,43.41623,-97.31155
1265521884,SANFORD MEDICAL CENTER,MADISON,SD,57042,43.97971,-97.15072
1942253802,SHOPKO STORES OPERATING CO LLC,MADISON,SD,57042,43.97971,-97.15072
1750450961,"PARKER PHARMACY, LLC",PARKER,SD,57053,43.41009,-97.14026
1356436844,SALEM DRUG INCORPORATED,SALEM,SD,57058,43.73939,-97.40163
1962561068,SCOTLAND PHARMACY,SCOTLAND,SD,57059,43.12564,-97.75782
1811960263,DAVIS PHARMACY INC,VERMILLION,SD,57069,42.83957,-96.97314
1851328751,REILLY PHARMACY LLC,TEA,SD,57064,43.45592,-96.87384
1477712362,SANFORD MEDICAL CENTER,TEA,SD,57064,43.45592,-96.87384
1073514311,"ST. MICHAEL'S HOSPITAL, INC.",TYNDALL,SD,57066,42.9904,-97.86923
1487671657,WALMART INC.,VERMILLION,SD,57069,42.83957,-96.97314
1801616982,GENOA HEALTHCARE LLC,YANKTON,SD,57078,42.91596,-97.44362
1265095855,HOMER'S PHARMACY LLC,ARLINGTON,SD,57212,44.37942,-97.1433
1053344762,RENNER CORPORATION,YANKTON,SD,57078,42.91596,-97.44362
1487744488,SANFORD MEDICAL CENTER,VIBORG,SD,57070,43.18289,-97.17439
1659744100,TWO FISHES INC,YANKTON,SD,57078,42.91596,-97.44362
1992753362,WALGREEN CO,YANKTON,SD,57078,42.91596,-97.44362
1760409932,WALMART INC.,YANKTON,SD,57078,42.91596,-97.44362
1013022052,YANKTON DRUG CO INC,YANKTON,SD,57078,42.91596,-97.44362
1811003866,YANKTON MEDICAL CLINIC PC,YANKTON,SD,57078,42.91596,-97.44362
1316463219,AVERA MCKENNAN,SIOUX FALLS,SD,57105,43.52065,-96.73534
1346266202,AVERA MCKENNAN,SIOUX FALLS,SD,57107,43.59489,-96.82121
1750442901,AVERA MCKENNAN,SIOUX FALLS,SD,57105,43.52065,-96.73534
1962787440,AVERA MCKENNAN,SIOUX FALLS,SD,57108,43.47752,-96.70406
1467711739,AVERA MCKENNAN,SIOUX FALLS,SD,57107,43.59489,-96.82121
1407141344,AVERA MCKENNAN,SIOUX FALLS,SD,57108,43.47752,-96.70406
1669871000,AVERA MCKENNAN,SIOUX FALLS,SD,57107,43.59489,-96.82121
1609317395,BOGEN CORPORATION,SIOUX FALLS,SD,57103,43.54647,-96.68894
1356637615,"COMPLETE HOME CARE, INC.",SIOUX FALLS,SD,57108,43.47752,-96.70406
1750713574,COSTCO WHOLESALE CORPORATION,SIOUX FALLS,SD,57105,43.52065,-96.73534
1417979162,CVS PHARMACY INC.,SIOUX FALLS,SD,57106,43.51054,-96.83901
1316342306,"DPX ENTERPRISES, INC.",SIOUX FALLS,SD,57108,43.47752,-96.70406
1417966029,"LEWIS FAMILY DRUG, LLC",DE SMET,SD,57231,44.36451,-97.59028
1659392611,"LEWIS FAMILY DRUG, LLC",SIOUX FALLS,SD,57106,43.51054,-96.83901
1629140967,"PHARMACY SPECIALTIES & CLINIC, INC.",SIOUX FALLS,SD,57108,43.47752,-96.70406
1659703312,"PHARMACY SPECIALTIES, INC",SIOUX FALLS,SD,57108,43.47752,-96.70406
1255403515,"PHARMACY SPECIALTIES,INC",SIOUX FALLS,SD,57108,43.47752,-96.70406
1699878710,PRESCRIPTION SHOP INC,SIOUX FALLS,SD,57105,43.52065,-96.73534
1578580742,SAMS WEST INC,SIOUX FALLS,SD,57106,43.51054,-96.83901
1679662290,SANFORD HEALTH NETWORK,IDA GROVE,IA,51445,42.32447,-95.46452
1336719236,SANFORD HEALTH NETWORK,HOWARD,SD,57349,44.03028,-97.57578
1740635325,SANFORD HEALTH NETWORK,CLEAR LAKE,SD,57226,44.7876,-96.71862
1609393917,SANFORD HEALTH NETWORK,MOVILLE,IA,51039,42.45685,-96.05389
1912209503,SANFORD HEALTH NETWORK,SIBLEY,IA,51249,43.41257,-95.73207
1205925823,SANFORD HEALTH NETWORK,SHELDON,IA,51201,43.18336,-95.86572
1538413935,SANFORD HEALTH NETWORK,CHAMBERLAIN,SD,57325,43.7561,-99.29633
1235545880,SANFORD HEALTH NETWORK,MILBANK,SD,57252,45.20386,-96.6117
1588753107,SANFORD HEALTH NETWORK,SIOUX CENTER,IA,51250,43.08428,-96.2124
1841380847,SANFORD HEALTH NETWORK,SPIRIT LAKE,IA,51360,43.4425,-95.08759
1336982677,SANFORD HEALTH NETWORK,ONAWA,IA,51040,42.0365,-96.08046
1396158515,SANFORD HEALTH NETWORK,WESSINGTON SPRINGS,SD,57382,44.06162,-98.66741
1922719566,SANFORD HEALTH NETWORK,PLANKINTON,SD,57368,43.75128,-98.47749
1902357478,SANFORD HEALTH NETWORK,HULL,IA,51239,43.20131,-96.14576
1811263106,SANFORD MEDICAL CENTER,MITCHELL,SD,57301,43.71376,-98.04724
1578653572,SANFORD MEDICAL CENTER,SIOUX FALLS,SD,57103,43.54647,-96.68894
1316007354,SANFORD MEDICAL CENTER,ROCK VALLEY,IA,51247,43.19133,-96.33947
1235151259,SANFORD MEDICAL CENTER,DE SMET,SD,57231,44.36451,-97.59028
1962126771,SANFORD MEDICAL CENTER,WATERTOWN,SD,57201,44.93786,-97.09464
1316719222,SANFORD MEDICAL CENTER,SIOUX FALLS,SD,57110,43.54322,-96.63772
1104302702,SANFORD MEDICAL CENTER,SIOUX FALLS,SD,57104,43.60469,-96.70745
1174612790,SANFORD MEDICAL CENTER,SIOUX FALLS,SD,57106,43.51054,-96.83901
1932298551,SANFORD MEDICAL CENTER,HURON,SD,57350,44.40227,-98.20051
1083378160,SANFORD MEDICAL CENTER,ABERDEEN,SD,57401,45.47648,-98.52753
1346339967,SANFORD MEDICAL CENTER,SIOUX FALLS,SD,57105,43.52065,-96.73534
1407344419,SANFORD MEDICAL CENTER,CLARK,SD,57225,44.88507,-97.72526
1750470373,SANFORD MEDICAL CENTER,SIOUX FALLS,SD,57104,43.60469,-96.70745
1831675438,SANFORD MEDICAL CENTER,SIOUX FALLS,SD,57106,43.51054,-96.83901
1356626972,SANFORD MEDICAL CENTER,MITCHELL,SD,57301,43.71376,-98.04724
1356430979,SANFORD MEDICAL CENTER,SIOUX FALLS,SD,57103,43.54647,-96.68894
1780149864,SANFORD MEDICAL CENTER,SISSETON,SD,57262,45.67323,-97.07148
1215491980,SANFORD MEDICAL CENTER,ABERDEEN,SD,57401,45.47648,-98.52753
1396834917,SANFORD MEDICAL CENTER,ROCK RAPIDS,IA,51246,43.42831,-96.16717
1972844793,SANFORD MEDICAL CENTER,SIOUX FALLS,SD,57104,43.60469,-96.70745
1841389467,SANFORD MEDICAL CENTER,SIOUX FALLS,SD,57105,43.52065,-96.73534
1295825297,SANFORD MEDICAL CENTER,SIOUX FALLS,SD,57108,43.47752,-96.70406
1659322543,SHOPKO STORES OPERATING CO LLC,SIOUX FALLS,SD,57105,43.52065,-96.73534
1447265533,WALGREEN CO,SIOUX FALLS,SD,57108,43.47752,-96.70406
1639184732,WALGREEN CO,SIOUX FALLS,SD,57106,43.51054,-96.83901
1457366551,WALGREEN CO,SIOUX FALLS,SD,57105,43.52065,-96.73534
1154443869,WALGREEN CO,SIOUX FALLS,SD,57106,43.51054,-96.83901
1356356448,WALGREEN CO,SIOUX FALLS,SD,57104,43.60469,-96.70745
1104238039,WALMART INC.,SIOUX FALLS,SD,57107,43.59489,-96.82121
1194184382,WALMART INC.,SIOUX FALLS,SD,57108,43.47752,-96.70406
1205853470,WALMART INC.,SIOUX FALLS,SD,57106,43.51054,-96.83901
1215169941,CVS PHARMACY INC.,SIOUX FALLS,SD,57110,43.54322,-96.63772
1790889715,SANFORD BISMARCK,BISMARCK,ND,58501,46.81868,-100.70201
1396796975,SHOPKO STORES OPERATING CO LLC,SIOUX FALLS,SD,57110,43.54322,-96.63772
1366457467,WALGREEN CO,SIOUX FALLS,SD,57110,43.54322,-96.63772
1669499836,WALMART INC.,SIOUX FALLS,SD,57110,43.54322,-96.63772
1073287744,BROWN PHARMACY LLC,WATERTOWN,SD,57201,44.93786,-97.09464
1487612958,GENOA HEALTHCARE LLC,WATERTOWN,SD,57201,44.93786,-97.09464
1134286875,HY-VEE INC,WATERTOWN,SD,57201,44.93786,-97.09464
1285662742,PRAIRIE LAKES HEALTH CARE SYSTEM INC,WATERTOWN,SD,57201,44.93786,-97.09464
1962453845,SHOPKO STORES OPERATING CO LLC,WATERTOWN,SD,57201,44.93786,-97.09464
1275548372,WALGREEN CO,WATERTOWN,SD,57201,44.93786,-97.09464
1679590848,WALMART INC.,WATERTOWN,SD,57201,44.93786,-97.09464
1588778567,CLARK COMMUNITY PHARMACY INC,CLARK,SD,57225,44.88507,-97.72526
1225182678,BIEN PHARMACY INC,MILBANK,SD,57252,45.20386,-96.6117
1972637072,SHOPKO STORES OPERATING CO LLC,SISSETON,SD,57262,45.67323,-97.07148
1659361640,KWASNIEWSKI ENTERPRISES INC,WEBSTER,SD,57274,45.30335,-97.56291
1710359252,AVERA QUEEN OF PEACE,MITCHELL,SD,57301,43.71376,-98.04724
1578657888,BUECHLER PHARMACY INC,MITCHELL,SD,57301,43.71376,-98.04724
1699719906,GRAHAM PHARMACY,MITCHELL,SD,57301,43.71376,-98.04724
1851713218,SEARS HOLDING CO,MITCHELL,SD,57301,43.71376,-98.04724
1457302028,SHOPKO STORES OPERATING CO LLC,MITCHELL,SD,57301,43.71376,-98.04724
1063467231,WALGREEN CO,MITCHELL,SD,57301,43.71376,-98.04724
1841217015,WALMART INC.,MITCHELL,SD,57301,43.71376,-98.04724
1235161209,DOUGLAS COUNTY MEMORIAL HOSPITAL,ARMOUR,SD,57313,43.31032,-98.3658
1255347464,DOUGLAS COUNTY MEMORIAL HOSPITAL,CORSICA,SD,57328,43.43242,-98.4403
1811357239,COMMUNITY PHARMACIES INC,HIGHMORE,SD,57345,44.57382,-99.45348
1144868514,"DAKOTA PHARMS, LLC",HIGHMORE,SD,57345,44.57382,-99.45348
1922058890,"BROTHERS PHARMACIES, INC.",HURON,SD,57350,44.40227,-98.20051
1437191624,CVS PHARMACY INC,HURON,SD,57350,44.40227,-98.20051
1033880257,GENOA HEALTHCARE LLC,HURON,SD,57350,44.40227,-98.20051
1639523467,KMART PHARMACY,HURON,SD,57350,44.40227,-98.20051
1295752467,WALMART INC.,HURON,SD,57350,44.40227,-98.20051
1265599617,WOLLMAN INC,LAKE ANDES,SD,57356,43.15884,-98.52724
1376589176,HOFFMAN DRUG INC,PLATTE,SD,57369,43.42504,-98.9479
1538198684,MILLER REXALL DRUG CO,MILLER,SD,57362,44.4916,-99.07088
1801917281,PARKSTON DRUG INC,PARKSTON,SD,57366,43.38348,-97.94396
1578635108,VARNEY PHARMACY LLC,PARKSTON,SD,57366,43.38348,-97.94396
1205973732,JAMES PHARMACY INC,WAGNER,SD,57380,43.0305,-98.3076
1174612121,"ABERDEEN MEDICAL CENTER PHARMACY, INC",ABERDEEN,SD,57401,45.47648,-98.52753
1982601282,KESSLER PHARMACY INC,ABERDEEN,SD,57401,45.47648,-98.52753
1013015056,KESSLERS INC,ABERDEEN,SD,57401,45.47648,-98.52753
1548211105,SHOPKO STORES OPERATING CO LLC,ABERDEEN,SD,57401,45.47648,-98.52753
1588681753,WALMART INC.,ABERDEEN,SD,57401,45.47648,-98.52753
1952629032,TURNER DRUG INC,BOWDLE,SD,57428,45.45234,-99.67794
1851314231,TURNER DRUG INC,BOWDLE,SD,57428,45.45234,-99.67794
1386673408,ACIG LLC,EUREKA,SD,57437,45.79144,-99.59805
1134370448,FAULKTON PHARMACY INCORPORATED,FAULKTON,SD,57438,45.06372,-99.16239
1104931146,R THOMAS BARTHOLOMEW,FAULKTON,SD,57438,45.06372,-99.16239
1346271806,COMMUNITY PHARMACIES INC,GETTYSBURG,SD,57442,45.05451,-100.14463
1801434279,"DAKOTA PHARMS, LLC",GETTYSBURG,SD,57442,45.05451,-100.14463
1962413534,CRISSMAN DRUG,IPSWICH,SD,57451,45.43469,-98.94763
1518288026,EUREKA PHARMACY & GIFT SHOPPE INC,IPSWICH,SD,57451,45.43469,-98.94763
1669468906,MILLER DRUG INC,REDFIELD,SD,57469,44.86139,-98.57443
1932651122,AVERA ST. MARY'S,PIERRE,SD,57501,44.52935,-100.30251
1508693748,COMMUNITY PHARMACIES INC.,PIERRE,SD,57501,44.52935,-100.30251
1114628393,JLF ENTERPRISES INC,PIERRE,SD,57501,44.52935,-100.30251
1730284845,VAN R INC,PIERRE,SD,57501,44.52935,-100.30251
1508940693,WALGREEN CO,PIERRE,SD,57501,44.52935,-100.30251
1932126109,WALMART INC.,PIERRE,SD,57501,44.52935,-100.30251
1700836251,BROTHERS PHARMACIES INC,FORT PIERRE,SD,57532,44.38995,-100.61774
1568056158,"GREGORY DRUG, INC",GREGORY,SD,57533,43.37414,-99.43177
1619185626,"GREGORY DRUG, INC",GREGORY,SD,57533,43.37414,-99.43177
1023340767,BURKE COMMUNITY PHARMACY INC.,MISSION,SD,57555,43.24342,-100.6321
1255416186,KIRK WILSON MARTIN DRUG & MERCANTILE,MARTIN,SD,57551,43.17891,-101.6976
1396978391,BURKE COMMUNITY PHARMACY INC,PRESHO,SD,57568,43.88753,-100.08533
1154460996,CUSTER COMMUNITY PHARMACY LLC,CUSTER,SD,57730,43.71951,-103.6317
1356477442,DAKOTA COUNTRY PHARMACY INC,PHILIP,SD,57567,44.11878,-101.73082
1730299793,BURKE COMMUNITY PHARMACY INC,WHITE RIVER,SD,57579,43.59156,-100.79476
1285687236,SHOPKO STORES OPERATING CO LLC,WINNER,SD,57580,43.278,-100.05857
1891009783,"THE WINNER PHARMACY, INC.",WINNER,SD,57580,43.278,-100.05857
1467910539,WINNER REGIONAL HEALTHCARE CENTER,WINNER,SD,57580,43.278,-100.05857
1144243270,"FAMILY PHARMACY OF MOBRIDGE , INC",MOBRIDGE,SD,57601,45.44464,-100.50963
1407959539,FAMILY PHARMACY OF MOBRIDGE INC,MOBRIDGE,SD,57601,45.44464,-100.50963
1609009562,COMMUNITY PHARMACIES INC,EAGLE BUTTE,SD,57625,44.95167,-100.99522
1528380862,COMMUNITY PHARMACIES INC.,FAITH,SD,57626,44.99261,-102.20973
1023173796,STATELINE DRUG INC,LEMMON,SD,57638,45.8862,-102.21443
1235176660,ALBERTSONS LLC,RAPID CITY,SD,57701,44.14153,-103.20508
1831204874,BHP INC,RAPID CITY,SD,57701,44.14153,-103.20508
1922113968,BHP INC,RAPID CITY,SD,57702,44.03379,-103.39048
1568577500,BHP INC,RAPID CITY,SD,57703,44.00284,-103.04377
1255709937,COMMUNITY HEALTH CENTER OF THE BLACK HILLS INC,RAPID CITY,SD,57701,44.14153,-103.20508
1588693378,CSRX INC,RAPID CITY,SD,57701,44.14153,-103.20508
1346498342,CVS PHARMACY INC.,RAPID CITY,SD,57701,44.14153,-103.20508
1699813683,DAKOTAMART INC,HOT SPRINGS,SD,57747,43.38497,-103.52898
1316013071,DAKOTAMART INC,BELLE FOURCHE,SD,57717,44.9518,-103.88836
1568158707,GENOA HEALTHCARE LLC,RAPID CITY,SD,57701,44.14153,-103.20508
1104666932,GENOA HEALTHCARE LLC,RAPID CITY,SD,57701,44.14153,-103.20508
